chat_message_id,chat_message_text,chat_session_id,created_by_user_id,created_date,modified_by_user_id,modified_date,status_id
797,yes,125,17814,2017-08-30 15:49:51,17814,2017-08-30 15:49:51,1
798,u can answer my query here,125,17814,2017-08-30 15:50:09,17814,2017-08-30 15:50:09,1
799,your question is to be other online moodle website,125,11708,2017-08-30 15:50:12,11708,2017-08-30 15:50:12,1
800,yes ..online moodle plateform,125,17814,2017-08-30 15:50:34,17814,2017-08-30 15:50:34,1
801,Wikispaces is the one which is commonly used by mant universities,125,11708,2017-08-30 15:50:49,11708,2017-08-30 15:50:49,1
802,and which is better for technical course creation,125,17814,2017-08-30 15:51:16,17814,2017-08-30 15:51:16,1
803,ok sir,125,17814,2017-08-30 15:51:26,17814,2017-08-30 15:51:26,1
804,can i use iitbomabayx?,125,17814,2017-08-30 15:51:41,17814,2017-08-30 15:51:41,1
805,u can't,125,11708,2017-08-30 15:51:57,11708,2017-08-30 15:51:57,1
806,ok,125,17814,2017-08-30 15:52:06,17814,2017-08-30 15:52:06,1
807,iit bonbayx is IIT Bombay domain network..,125,11708,2017-08-30 15:52:19,11708,2017-08-30 15:52:19,1
808,iitbombayx is not a moodle ? did u mean that,125,17814,2017-08-30 15:52:45,17814,2017-08-30 15:52:45,1
809,"gnomio, moodle and wikispace are the commonly used online plaform...",125,11708,2017-08-30 15:53:40,11708,2017-08-30 15:53:40,1
810,u can use wordpress also for your course,125,11708,2017-08-30 15:54:02,11708,2017-08-30 15:54:02,1
811,okay sir thank you,125,17814,2017-08-30 15:54:28,17814,2017-08-30 15:54:28,1
812,thank you sir,125,11708,2017-08-30 15:54:40,11708,2017-08-30 15:54:40,1
813,i cant hear u,121,11706,2017-08-30 15:54:51,11706,2017-08-30 15:54:51,1
814,wait,121,11706,2017-08-30 15:55:01,11706,2017-08-30 15:55:01,1
815,similarly u can use drupal website too,125,11708,2017-08-30 15:55:08,11708,2017-08-30 15:55:08,1
816,which one is better ?,125,17814,2017-08-30 15:55:13,17814,2017-08-30 15:55:13,1
817,for technical course such as machine design,125,17814,2017-08-30 15:55:29,17814,2017-08-30 15:55:29,1
818,my option is to be wordpress and wikispaces,125,11708,2017-08-30 15:55:39,11708,2017-08-30 15:55:39,1
819,thanks a lot sir,125,17814,2017-08-30 15:56:00,17814,2017-08-30 15:56:00,1
820,but problem is to be non core brach like us while we implementing we will face more difficulties,125,11708,2017-08-30 15:56:24,11708,2017-08-30 15:56:24,1
821,can u hear me,127,11708,2017-08-30 16:11:34,11708,2017-08-30 16:11:34,1
822,i can hear you,127,11708,2017-08-30 16:11:45,11708,2017-08-30 16:11:45,1
823,no,127,17796,2017-08-30 16:11:56,17796,2017-08-30 16:11:56,1
824,yes,127,17796,2017-08-30 16:12:10,17796,2017-08-30 16:12:10,1
825,please use mic,127,11708,2017-08-30 16:12:48,11708,2017-08-30 16:12:48,1
826,hello,128,11706,2017-08-30 16:13:13,11706,2017-08-30 16:13:13,1
827,yet not audible,127,17796,2017-08-30 16:13:43,17796,2017-08-30 16:13:43,1
828,hello sir,128,17712,2017-08-30 16:13:46,17712,2017-08-30 16:13:46,1
829,can u hear my voice,128,17712,2017-08-30 16:14:00,17712,2017-08-30 16:14:00,1
830,i hear u,128,11706,2017-08-30 16:14:12,11706,2017-08-30 16:14:12,1
831,we r using desktop,128,17712,2017-08-30 16:14:13,17712,2017-08-30 16:14:13,1
832,any problem in that,128,17712,2017-08-30 16:14:22,17712,2017-08-30 16:14:22,1
833,no prob u talk,128,11706,2017-08-30 16:14:47,11706,2017-08-30 16:14:47,1
834,"let us consider I am techining CAD CAM, I have prepare my notes and if I upload,,,do I face the issue associated with plagarism",127,17796,2017-08-30 16:17:22,17796,2017-08-30 16:17:22,1
835,We got your answer,127,17796,2017-08-30 16:17:53,17796,2017-08-30 16:17:53,1
836,"if quit nw , is any prob",128,17712,2017-08-30 16:18:02,17712,2017-08-30 16:18:02,1
837,thanks,127,17796,2017-08-30 16:18:26,17796,2017-08-30 16:18:26,1
838,its good to knw urs area CAD cAM,127,17796,2017-08-30 16:19:07,17796,2017-08-30 16:19:07,1
839,i cant hear u,129,11706,2017-08-30 16:25:41,11706,2017-08-30 16:25:41,1
840,wait,129,11706,2017-08-30 16:25:58,11706,2017-08-30 16:25:58,1
841,ask queries in chat,129,11706,2017-08-30 16:26:08,11706,2017-08-30 16:26:08,1
842,Mr sharma ji,130,11708,2017-08-30 16:38:02,11708,2017-08-30 16:38:02,1
843,i hear more noise from your side,130,11708,2017-08-30 16:38:18,11708,2017-08-30 16:38:18,1
844,r u in travel,130,11708,2017-08-30 16:38:29,11708,2017-08-30 16:38:29,1
845,no,130,17833,2017-08-30 16:38:39,17833,2017-08-30 16:38:39,1
846,sir,130,17833,2017-08-30 16:38:42,17833,2017-08-30 16:38:42,1
847,i cant hear anthing,130,17833,2017-08-30 16:39:04,17833,2017-08-30 16:39:04,1
848,did you join our whatsapp group,130,11708,2017-08-30 16:39:04,11708,2017-08-30 16:39:04,1
849,no,130,17833,2017-08-30 16:39:10,17833,2017-08-30 16:39:10,1
850,i aleady send the mail,130,11708,2017-08-30 16:39:16,11708,2017-08-30 16:39:16,1
851,yop,130,17833,2017-08-30 16:39:23,17833,2017-08-30 16:39:23,1
852,my mobile number is 9790088045,130,11708,2017-08-30 16:39:28,11708,2017-08-30 16:39:28,1
853,sure  i will now,130,17833,2017-08-30 16:39:37,17833,2017-08-30 16:39:37,1
854,this is my whatsapp number,130,11708,2017-08-30 16:39:41,11708,2017-08-30 16:39:41,1
855,ok thankyou sir,130,17833,2017-08-30 16:39:43,17833,2017-08-30 16:39:43,1
856,sir pls check the settings,131,11387,2017-08-30 16:46:13,11387,2017-08-30 16:46:13,1
857,u bandwidth is weak,132,11706,2017-08-30 16:49:32,11706,2017-08-30 16:49:32,1
858,Hello,133,11551,2017-08-30 16:55:34,11551,2017-08-30 16:55:34,1
859,hii...start ur video,137,11806,2017-08-31 10:12:59,11806,2017-08-31 10:12:59,1
860,video is started at my side,137,18078,2017-08-31 10:13:54,18078,2017-08-31 10:13:54,1
861,u can ask questions on whatsapp also,137,11806,2017-08-31 10:21:10,11806,2017-08-31 10:21:10,1
862,in moodle can we create our own account,137,18078,2017-08-31 10:22:13,18078,2017-08-31 10:22:13,1
863,start your video,138,11806,2017-08-31 10:22:35,11806,2017-08-31 10:22:35,1
864,u can create whatsapp group,137,11806,2017-08-31 10:26:22,11806,2017-08-31 10:26:22,1
865,"mam we are 7 faculties are here, did we need to login or we can whatsup our question /?",137,18078,2017-08-31 10:26:48,18078,2017-08-31 10:26:48,1
866,so that we can chat regularly,137,11806,2017-08-31 10:26:56,11806,2017-08-31 10:26:56,1
867,1. Khushbu Tikhe,137,18078,2017-08-31 10:27:01,18078,2017-08-31 10:27:01,1
868,2. Swapna patil,137,18078,2017-08-31 10:27:10,18078,2017-08-31 10:27:10,1
869,3.maheshwari Marne,137,18078,2017-08-31 10:27:26,18078,2017-08-31 10:27:26,1
870,4. Shruti Patil,137,18078,2017-08-31 10:27:35,18078,2017-08-31 10:27:35,1
871,try to check your video once again,137,11806,2017-08-31 10:27:47,11806,2017-08-31 10:27:47,1
872,5. Aparna MAnjare,137,18078,2017-08-31 10:27:53,18078,2017-08-31 10:27:53,1
873,so that i can see you all,137,11806,2017-08-31 10:27:56,11806,2017-08-31 10:27:56,1
874,on right side there is video option,137,11806,2017-08-31 10:28:31,11806,2017-08-31 10:28:31,1
875,click on it,137,11806,2017-08-31 10:28:38,11806,2017-08-31 10:28:38,1
876,mam r you able to see all of us,137,18078,2017-08-31 10:28:45,18078,2017-08-31 10:28:45,1
877,no i cant see u,137,11806,2017-08-31 10:29:00,11806,2017-08-31 10:29:00,1
878,mam can i whats up you our screen shot?,137,18078,2017-08-31 10:30:35,18078,2017-08-31 10:30:35,1
879,menka singh is also interected erlier,137,18078,2017-08-31 10:31:36,18078,2017-08-31 10:31:36,1
880,sweta parkhedkar here,137,18078,2017-08-31 10:32:02,18078,2017-08-31 10:32:02,1
881,start ur video,139,11806,2017-08-31 10:48:56,11806,2017-08-31 10:48:56,1
882,ok,139,18064,2017-08-31 10:49:11,18064,2017-08-31 10:49:11,1
883,hi mam,139,18064,2017-08-31 10:50:11,18064,2017-08-31 10:50:11,1
884,hii please continue,139,11806,2017-08-31 11:00:13,11806,2017-08-31 11:00:13,1
885,hello,142,15298,2017-08-31 12:17:14,15298,2017-08-31 12:17:14,1
886,start your video,143,12465,2017-08-31 14:18:07,12465,2017-08-31 14:18:07,1
887,i can see you,143,18652,2017-08-31 14:19:04,18652,2017-08-31 14:19:04,1
888,no audio,143,18652,2017-08-31 14:19:18,18652,2017-08-31 14:19:18,1
889,cant hear your audio,143,12465,2017-08-31 14:19:55,12465,2017-08-31 14:19:55,1
890,you have put link of video there in wordpress,144,12465,2017-08-31 14:40:56,12465,2017-08-31 14:40:56,1
891,you can use screencastomatic software,145,12513,2017-08-31 15:27:26,12513,2017-08-31 15:27:26,1
892,no audio,146,12513,2017-08-31 15:46:09,12513,2017-08-31 15:46:09,1
893,sir i am talking,146,18724,2017-08-31 15:46:25,18724,2017-08-31 15:46:25,1
894,there is something prob with net,146,18724,2017-08-31 15:46:35,18724,2017-08-31 15:46:35,1
895,sir I am ready now,146,18724,2017-08-31 15:49:10,18724,2017-08-31 15:49:10,1
896,sir i am ready now,146,18724,2017-08-31 16:00:33,18724,2017-08-31 16:00:33,1
897,screencastomatic,146,12513,2017-08-31 16:03:45,12513,2017-08-31 16:03:45,1
898,cam studio,146,12513,2017-08-31 16:03:48,12513,2017-08-31 16:03:48,1
899,for moodle...every participant have access to that so...mistakely somone deleted that one or removed one,147,12513,2017-08-31 16:08:14,12513,2017-08-31 16:08:14,1
900,and for peer review process...you have to bevaluate the contents of other participants creations on the basis of given conditions,147,12513,2017-08-31 16:09:26,12513,2017-08-31 16:09:26,1
901,cam studio,148,12513,2017-08-31 16:13:37,12513,2017-08-31 16:13:37,1
902,screencastomatic,148,12513,2017-08-31 16:13:43,12513,2017-08-31 16:13:43,1
903,use single font with variation in size,149,12513,2017-08-31 16:15:39,12513,2017-08-31 16:15:39,1
904,use animations in the slide to make it effective,149,12513,2017-08-31 16:15:56,12513,2017-08-31 16:15:56,1
905,use some assignment in slides in between session disscuss on that and move to next slides,149,12513,2017-08-31 16:16:37,12513,2017-08-31 16:16:37,1
906,Thank You sir,148,18735,2017-08-31 16:16:50,18735,2017-08-31 16:16:50,1
907,I'm feeling difficult while prepare ppt for theory subjects because it is becoming like just seeing the slides and reading it..,149,18739,2017-08-31 16:17:55,18739,2017-08-31 16:17:55,1
908,insted of complete  sentences use points only,149,12513,2017-08-31 16:19:23,12513,2017-08-31 16:19:23,1
909,when you come to that point then explain it briefly,149,12513,2017-08-31 16:19:44,12513,2017-08-31 16:19:44,1
910,whenever possible add figure instead of theory and explai it...also add some animation to it,149,12513,2017-08-31 16:20:34,12513,2017-08-31 16:20:34,1
911,Thank you sir...i'll try it defenitely.. Is there any tool or software to design innovative ppts sir?,149,18739,2017-08-31 16:22:17,18739,2017-08-31 16:22:17,1
912,it will be first send to the other participants for peer review..after that based on points given by participants your assignments will be graded,148,12513,2017-08-31 16:25:39,12513,2017-08-31 16:25:39,1
913,good evening,150,12466,2017-08-31 16:27:21,12466,2017-08-31 16:27:21,1
914,can u come online,150,12466,2017-08-31 16:27:34,12466,2017-08-31 16:27:34,1
915,any question,150,12466,2017-08-31 16:28:10,12466,2017-08-31 16:28:10,1
916,???,150,12466,2017-08-31 16:28:13,12466,2017-08-31 16:28:13,1
917,yes i am online,150,18693,2017-08-31 16:28:18,18693,2017-08-31 16:28:18,1
918,what are new innovations techniques in teaching learning process sir,150,18693,2017-08-31 16:29:14,18693,2017-08-31 16:29:14,1
919,Learning by doing activity  is very useful . it is a ice breaking system,150,18693,2017-08-31 16:31:28,18693,2017-08-31 16:31:28,1
920,you can create one website with one email login,148,12513,2017-08-31 16:48:44,12513,2017-08-31 16:48:44,1
921,hello,151,11395,2017-09-01 9:54:31,11395,2017-09-01 9:54:31,1
922,hello,151,11395,2017-09-01 10:00:41,11395,2017-09-01 10:00:41,1
923,please start your AV,151,11395,2017-09-01 10:00:54,11395,2017-09-01 10:00:54,1
924,good morning sir,151,11755,2017-09-01 10:01:03,11755,2017-09-01 10:01:03,1
925,good morning,151,11395,2017-09-01 10:01:42,11395,2017-09-01 10:01:42,1
926,wait for 5 mon sir our all retrofits are nit ready,151,11755,2017-09-01 10:01:44,11755,2017-09-01 10:01:44,1
927,ok,151,11395,2017-09-01 10:02:01,11395,2017-09-01 10:02:01,1
928,sir can you see us?,151,11755,2017-09-01 10:05:29,11755,2017-09-01 10:05:29,1
929,no,151,11395,2017-09-01 10:05:41,11395,2017-09-01 10:05:41,1
930,you have not started your AV,151,11395,2017-09-01 10:05:54,11395,2017-09-01 10:05:54,1
931,click on Green triangle at the TOP,151,11395,2017-09-01 10:06:07,11395,2017-09-01 10:06:07,1
932,left side,151,11395,2017-09-01 10:06:14,11395,2017-09-01 10:06:14,1
933,i am not getting your audio,151,11395,2017-09-01 10:09:42,11395,2017-09-01 10:09:42,1
934,please check your audio,151,11395,2017-09-01 10:10:30,11395,2017-09-01 10:10:30,1
935,Are you able to hear me?,151,11395,2017-09-01 10:14:45,11395,2017-09-01 10:14:45,1
936,Start your AV,152,11395,2017-09-01 10:32:02,11395,2017-09-01 10:32:02,1
937,Please start your AV,151,11395,2017-09-01 10:45:51,11395,2017-09-01 10:45:51,1
938,Start your AV,153,11395,2017-09-01 10:47:05,11395,2017-09-01 10:47:05,1
939,Please start your AV,154,11395,2017-09-01 10:51:43,11395,2017-09-01 10:51:43,1
940,you are not audible,155,11415,2017-09-01 12:10:48,11415,2017-09-01 12:10:48,1
941,Don't worry. Take you time.,155,11415,2017-09-01 12:25:16,11415,2017-09-01 12:25:16,1
942,hi,156,11430,2017-09-01 13:14:09,11430,2017-09-01 13:14:09,1
943,maam,156,11430,2017-09-01 13:14:12,11430,2017-09-01 13:14:12,1
944,hell Sir,156,12155,2017-09-01 13:14:41,12155,2017-09-01 13:14:41,1
945,hello sir,156,12155,2017-09-01 13:14:52,12155,2017-09-01 13:14:52,1
946,plz start the web cam,156,11430,2017-09-01 13:16:46,11430,2017-09-01 13:16:46,1
947,sorry sir its not working properly,156,12155,2017-09-01 13:17:07,12155,2017-09-01 13:17:07,1
948,ok,156,11430,2017-09-01 13:17:20,11430,2017-09-01 13:17:20,1
949,plz select the video wall,156,11430,2017-09-01 13:17:32,11430,2017-09-01 13:17:32,1
950,ya I have,156,12155,2017-09-01 13:17:41,12155,2017-09-01 13:17:41,1
951,select the first video option,156,11430,2017-09-01 13:18:14,11430,2017-09-01 13:18:14,1
952,in left corner,156,11430,2017-09-01 13:18:58,11430,2017-09-01 13:18:58,1
953,from where?,156,12155,2017-09-01 13:19:02,12155,2017-09-01 13:19:02,1
954,ok,156,12155,2017-09-01 13:19:20,12155,2017-09-01 13:19:20,1
955,sorry sir Internet issue,156,12155,2017-09-01 13:23:51,12155,2017-09-01 13:23:51,1
956,ok,156,11430,2017-09-01 13:24:33,11430,2017-09-01 13:24:33,1
957,please ask the question,156,11430,2017-09-01 13:28:48,11430,2017-09-01 13:28:48,1
958,Sir I have already written..,156,12155,2017-09-01 13:29:23,12155,2017-09-01 13:29:23,1
959,I want to know  how can we use this utility to interact with  my students?,156,12155,2017-09-01 13:30:03,12155,2017-09-01 13:30:03,1
960,there is a software named screen cast,156,11430,2017-09-01 13:30:30,11430,2017-09-01 13:30:30,1
961,ya I know,156,12155,2017-09-01 13:30:39,12155,2017-09-01 13:30:39,1
962,you can use that software for creation of lecture,156,11430,2017-09-01 13:31:03,11430,2017-09-01 13:31:03,1
963,there is a website called wordpress,156,11430,2017-09-01 13:31:32,11430,2017-09-01 13:31:32,1
964,Iya that I know but I m asking abt this A-View utility,156,12155,2017-09-01 13:31:36,12155,2017-09-01 13:31:36,1
965,That also I know use for creation of website,156,12155,2017-09-01 13:32:08,12155,2017-09-01 13:32:08,1
966,A view is for face to face interaction,156,11430,2017-09-01 13:32:16,11430,2017-09-01 13:32:16,1
967,can we use this for my students studying in mycollege,156,12155,2017-09-01 13:32:39,12155,2017-09-01 13:32:39,1
968,virtual classroom can be created through this,156,11430,2017-09-01 13:32:51,11430,2017-09-01 13:32:51,1
969,for taking lectures,156,11430,2017-09-01 13:33:08,11430,2017-09-01 13:33:08,1
970,solving queries,156,11430,2017-09-01 13:33:18,11430,2017-09-01 13:33:18,1
971,ya but now we are using IITB server,156,12155,2017-09-01 13:33:26,12155,2017-09-01 13:33:26,1
972,If I want to apply this to my college then what?,156,12155,2017-09-01 13:33:46,12155,2017-09-01 13:33:46,1
973,independently we can not use this maam,156,11430,2017-09-01 13:34:16,11430,2017-09-01 13:34:16,1
974,bcoz this Aview is used by using IIT server,156,11430,2017-09-01 13:34:38,11430,2017-09-01 13:34:38,1
975,ok,156,12155,2017-09-01 13:34:48,12155,2017-09-01 13:34:48,1
976,that means it is only for IITB courses,156,12155,2017-09-01 13:35:09,12155,2017-09-01 13:35:09,1
977,yes maam,156,11430,2017-09-01 13:35:35,11430,2017-09-01 13:35:35,1
978,no one is having authority except IIT,156,11430,2017-09-01 13:36:24,11430,2017-09-01 13:36:24,1
979,we are only using the platform,156,11430,2017-09-01 13:36:45,11430,2017-09-01 13:36:45,1
980,for FDP,156,11430,2017-09-01 13:36:51,11430,2017-09-01 13:36:51,1
981,ok thank you sir for the information .and sorry I have to leave for my Class,156,12155,2017-09-01 13:37:30,12155,2017-09-01 13:37:30,1
982,you are from which institute maam,156,11430,2017-09-01 13:37:32,11430,2017-09-01 13:37:32,1
983,What is your problem?,157,11415,2017-09-01 13:37:38,11415,2017-09-01 13:37:38,1
984,ok,156,11430,2017-09-01 13:37:42,11430,2017-09-01 13:37:42,1
985,I m from Polytechnic college balaghat,156,12155,2017-09-01 13:37:46,12155,2017-09-01 13:37:46,1
986,hi,158,11430,2017-09-01 13:40:53,11430,2017-09-01 13:40:53,1
987,maam,158,11430,2017-09-01 13:41:13,11430,2017-09-01 13:41:13,1
988,r u there,158,11430,2017-09-01 13:41:20,11430,2017-09-01 13:41:20,1
989,its good to interact,158,12157,2017-09-01 13:41:24,12157,2017-09-01 13:41:24,1
990,yes,158,12157,2017-09-01 13:41:28,12157,2017-09-01 13:41:28,1
991,soorry log in delayed,158,12157,2017-09-01 13:41:37,12157,2017-09-01 13:41:37,1
992,course is good,158,12157,2017-09-01 13:41:45,12157,2017-09-01 13:41:45,1
993,but i am learner in ICT,158,12157,2017-09-01 13:41:53,12157,2017-09-01 13:41:53,1
994,please publish the video output maam,158,11430,2017-09-01 13:42:19,11430,2017-09-01 13:42:19,1
995,HOW,158,12157,2017-09-01 13:42:30,12157,2017-09-01 13:42:30,1
996,PLS GUIDE SIR,158,12157,2017-09-01 13:42:54,12157,2017-09-01 13:42:54,1
997,plz click on video,158,11430,2017-09-01 13:43:01,11430,2017-09-01 13:43:01,1
998,in left corner,158,11430,2017-09-01 13:43:06,11430,2017-09-01 13:43:06,1
999,I HAVE NO CAM IN LAPTOP SIR,158,12157,2017-09-01 13:43:30,12157,2017-09-01 13:43:30,1
1000,ok maam,158,11430,2017-09-01 13:43:42,11430,2017-09-01 13:43:42,1
1001,no isue,158,11430,2017-09-01 13:43:46,11430,2017-09-01 13:43:46,1
1002,OK CLICKING,158,12157,2017-09-01 13:44:04,12157,2017-09-01 13:44:04,1
1003,hi sir,159,11430,2017-09-01 13:54:35,11430,2017-09-01 13:54:35,1
1004,"sir,voice isnot coming",159,12114,2017-09-01 13:55:01,12114,2017-09-01 13:55:01,1
1005,yes sir,159,11430,2017-09-01 13:55:19,11430,2017-09-01 13:55:19,1
1006,we can see you only,159,12114,2017-09-01 13:55:26,12114,2017-09-01 13:55:26,1
1007,sir refresh the page,159,11430,2017-09-01 13:56:12,11430,2017-09-01 13:56:12,1
1008,sir I am leaving,159,12114,2017-09-01 13:56:15,12114,2017-09-01 13:56:15,1
1009,due to my lecture,159,12114,2017-09-01 13:56:30,12114,2017-09-01 13:56:30,1
